_id,play_type,yards_gained,interception,fumble_lost,rush_attempt,pass_attempt,pass_touchdown,rush_touchdown,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name
ObjectId("5c0c90224881fd17b0723631"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b0723632"),pass,11,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033681,K.Cole,NA,NA
ObjectId("5c0c90224881fd17b0723633"),run,8,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b0723634"),run,6,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b0723635"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0027531,C.Ivory
ObjectId("5c0c90224881fd17b0723636"),run,-2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b0723637"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033681,K.Cole,NA,NA
ObjectId("5c0c90224881fd17b0723638"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723639"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b072363a"),pass,0,1,0,0,1,0,0,00-0033899,D.Kizer,00-0032966,C.Coleman,NA,NA
ObjectId("5c0c90224881fd17b072363b"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0030112,T.Bohanon
ObjectId("5c0c90224881fd17b072363c"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b072363d"),pass,16,0,0,0,1,0,0,00-0031407,B.Bortles,00-0031431,M.Lee,NA,NA
ObjectId("5c0c90224881fd17b072363e"),pass,10,0,0,0,1,1,0,00-0031407,B.Bortles,00-0024243,M.Lewis,NA,NA
ObjectId("5c0c90224881fd17b072363f"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723640"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723641"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723642"),run,7,0,0,1,0,0,0,NA,NA,NA,NA,00-0032257,D.Johnson
ObjectId("5c0c90224881fd17b0723643"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0033899,D.Kizer
ObjectId("5c0c90224881fd17b0723644"),pass,-10,0,0,0,1,0,0,00-0033899,D.Kizer,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723645"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723646"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0031407,B.Bortles
ObjectId("5c0c90224881fd17b0723647"),pass,6,0,0,0,1,0,0,00-0031407,B.Bortles,00-0031431,M.Lee,NA,NA
ObjectId("5c0c90224881fd17b0723648"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0031431,M.Lee,NA,NA
ObjectId("5c0c90224881fd17b0723649"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b072364a"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c90224881fd17b072364b"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033079,R.Louis,NA,NA
ObjectId("5c0c90224881fd17b072364c"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033080,S.DeValve,NA,NA
ObjectId("5c0c90224881fd17b072364d"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b072364e"),run,29,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b072364f"),run,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0027531,C.Ivory
ObjectId("5c0c90224881fd17b0723650"),run,9,0,0,1,0,0,0,NA,NA,NA,NA,00-0032209,T.Yeldon
ObjectId("5c0c90224881fd17b0723651"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0031407,B.Bortles
ObjectId("5c0c90224881fd17b0723652"),run,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b0723653"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723654"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c90224881fd17b0723655"),pass,8,0,0,0,1,0,0,00-0031407,B.Bortles,00-0031431,M.Lee,NA,NA
ObjectId("5c0c90224881fd17b0723656"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723657"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723658"),pass,20,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032966,C.Coleman,NA,NA
ObjectId("5c0c90224881fd17b0723659"),pass,8,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032966,C.Coleman,NA,NA
ObjectId("5c0c90224881fd17b072365a"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c90224881fd17b072365b"),run,10,0,0,1,0,0,0,NA,NA,NA,NA,00-0033899,D.Kizer
ObjectId("5c0c90224881fd17b072365c"),pass,27,0,0,0,1,1,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c90224881fd17b072365d"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b072365e"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b072365f"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0031431,M.Lee,NA,NA
ObjectId("5c0c90224881fd17b0723660"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b0723661"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723662"),pass,5,0,0,0,1,0,0,00-0031407,B.Bortles,00-0032209,T.Yeldon,NA,NA
ObjectId("5c0c90224881fd17b0723663"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723664"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c90224881fd17b0723665"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723666"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723667"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032977,R.Higgins,NA,NA
ObjectId("5c0c90224881fd17b0723668"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723669"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b072366a"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b072366b"),pass,28,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c90224881fd17b072366c"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b072366d"),run,-3,0,0,1,0,0,0,NA,NA,NA,NA,00-0032209,T.Yeldon
ObjectId("5c0c90224881fd17b072366e"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0031431,M.Lee,NA,NA
ObjectId("5c0c90224881fd17b072366f"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723670"),run,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c90224881fd17b0723671"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032977,R.Higgins,NA,NA
ObjectId("5c0c90224881fd17b0723672"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032966,C.Coleman,NA,NA
ObjectId("5c0c90224881fd17b0723673"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723674"),pass,9,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033856,L.Fournette,NA,NA
ObjectId("5c0c90224881fd17b0723675"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723676"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0032209,T.Yeldon
ObjectId("5c0c90224881fd17b0723677"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0031407,B.Bortles
ObjectId("5c0c90224881fd17b0723678"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723679"),pass,5,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c90224881fd17b072367a"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b072367b"),pass,16,0,0,0,1,0,0,00-0031407,B.Bortles,00-0024243,M.Lewis,NA,NA
ObjectId("5c0c90224881fd17b072367c"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033856,L.Fournette,NA,NA
ObjectId("5c0c90224881fd17b072367d"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b072367e"),pass,12,0,0,0,1,0,0,00-0031407,B.Bortles,00-0031951,J.O'Shaughnessy,NA,NA
ObjectId("5c0c90224881fd17b072367f"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723680"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c90224881fd17b0723681"),pass,2,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c90224881fd17b0723682"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0032209,T.Yeldon
ObjectId("5c0c90224881fd17b0723683"),run,8,0,0,1,0,0,0,NA,NA,NA,NA,00-0032209,T.Yeldon
ObjectId("5c0c90224881fd17b0723684"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723685"),qb_kneel,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033899,D.Kizer
ObjectId("5c0c90224881fd17b0723686"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723687"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723688"),run,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b0723689"),pass,8,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033681,K.Cole,NA,NA
ObjectId("5c0c90224881fd17b072368a"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033681,K.Cole,NA,NA
ObjectId("5c0c90224881fd17b072368b"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b072368c"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c90224881fd17b072368d"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c90224881fd17b072368e"),pass,13,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033885,D.Njoku,NA,NA
ObjectId("5c0c90224881fd17b072368f"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032966,C.Coleman,NA,NA
ObjectId("5c0c90224881fd17b0723690"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c90224881fd17b0723691"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c90224881fd17b0723692"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723693"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033839,D.Westbrook,NA,NA
ObjectId("5c0c90224881fd17b0723694"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723695"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b0723696"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0032209,T.Yeldon,NA,NA
ObjectId("5c0c90224881fd17b0723697"),punt,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723698"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033681,K.Cole,NA,NA
ObjectId("5c0c90224881fd17b0723699"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b072369a"),pass,-2,0,1,0,1,0,0,00-0031407,B.Bortles,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b072369b"),pass,14,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032966,C.Coleman,NA,NA
ObjectId("5c0c90224881fd17b072369c"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c90224881fd17b072369d"),pass,18,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032966,C.Coleman,NA,NA
ObjectId("5c0c90224881fd17b072369e"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c90224881fd17b072369f"),pass,-8,0,0,0,1,0,0,00-0033899,D.Kizer,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236a0"),pass,1,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c90224881fd17b07236a1"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236a2"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236a3"),run,9,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236a4"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236a5"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236a6"),pass,6,0,0,0,1,0,0,00-0031407,B.Bortles,00-0031431,M.Lee,NA,NA
ObjectId("5c0c90224881fd17b07236a7"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236a8"),run,5,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236a9"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236aa"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0027531,C.Ivory
ObjectId("5c0c90224881fd17b07236ab"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0027531,C.Ivory
ObjectId("5c0c90224881fd17b07236ac"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236ad"),pass,-7,0,0,0,1,0,0,00-0031407,B.Bortles,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236ae"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236af"),pass,4,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032966,C.Coleman,NA,NA
ObjectId("5c0c90224881fd17b07236b0"),pass,2,0,0,0,1,0,0,00-0033899,D.Kizer,00-0027006,K.Britt,NA,NA
ObjectId("5c0c90224881fd17b07236b1"),pass,3,0,0,0,1,0,0,00-0033899,D.Kizer,00-0027006,K.Britt,NA,NA
ObjectId("5c0c90224881fd17b07236b2"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236b3"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236b4"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236b5"),pass,0,0,0,0,1,0,0,00-0031407,B.Bortles,00-0031431,M.Lee,NA,NA
ObjectId("5c0c90224881fd17b07236b6"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236b7"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0030656,I.Crowell
ObjectId("5c0c90224881fd17b07236b8"),run,8,0,0,1,0,0,0,NA,NA,NA,NA,00-0033899,D.Kizer
ObjectId("5c0c90224881fd17b07236b9"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0032257,D.Johnson
ObjectId("5c0c90224881fd17b07236ba"),pass,0,1,0,0,1,0,0,00-0033899,D.Kizer,00-0032966,C.Coleman,NA,NA
ObjectId("5c0c90224881fd17b07236bb"),run,12,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236bc"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236bd"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0027531,C.Ivory
ObjectId("5c0c90224881fd17b07236be"),pass,9,0,0,0,1,0,0,00-0031407,B.Bortles,00-0031431,M.Lee,NA,NA
ObjectId("5c0c90224881fd17b07236bf"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236c0"),pass,-2,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033856,L.Fournette,NA,NA
ObjectId("5c0c90224881fd17b07236c1"),pass,5,0,0,0,1,0,0,00-0031407,B.Bortles,00-0033681,K.Cole,NA,NA
ObjectId("5c0c90224881fd17b07236c2"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236c3"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236c4"),pass,5,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033080,S.DeValve,NA,NA
ObjectId("5c0c90224881fd17b07236c5"),pass,7,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c90224881fd17b07236c6"),run,5,0,0,1,0,0,0,NA,NA,NA,NA,00-0033899,D.Kizer
ObjectId("5c0c90224881fd17b07236c7"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236c8"),pass,21,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032257,D.Johnson,NA,NA
ObjectId("5c0c90224881fd17b07236c9"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236ca"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033080,S.DeValve,NA,NA
ObjectId("5c0c90224881fd17b07236cb"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032966,C.Coleman,NA,NA
ObjectId("5c0c90224881fd17b07236cc"),pass,-4,0,1,0,1,0,0,00-0033899,D.Kizer,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236cd"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236ce"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236cf"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236d0"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0033856,L.Fournette
ObjectId("5c0c90224881fd17b07236d1"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236d2"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0027531,C.Ivory
ObjectId("5c0c90224881fd17b07236d3"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236d4"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236d5"),pass,-20,0,1,0,1,0,0,00-0033899,D.Kizer,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236d6"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236d7"),pass,16,0,0,0,1,0,0,00-0033899,D.Kizer,00-0032966,C.Coleman,NA,NA
ObjectId("5c0c90224881fd17b07236d8"),pass,15,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033079,R.Louis,NA,NA
ObjectId("5c0c90224881fd17b07236d9"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033079,R.Louis,NA,NA
ObjectId("5c0c90224881fd17b07236da"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033596,M.Dayes,NA,NA
ObjectId("5c0c90224881fd17b07236db"),pass,5,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033596,M.Dayes,NA,NA
ObjectId("5c0c90224881fd17b07236dc"),pass,0,0,0,0,1,0,0,00-0033899,D.Kizer,00-0033079,R.Louis,NA,NA
ObjectId("5c0c90224881fd17b07236dd"),qb_kneel,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0031407,B.Bortles
ObjectId("5c0c90224881fd17b07236de"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236df"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236e0"),pass,17,0,0,0,1,0,0,00-0031589,B.Hundley,00-0026176,J.Nelson,NA,NA
ObjectId("5c0c90224881fd17b07236e1"),run,8,0,0,1,0,0,0,NA,NA,NA,NA,00-0033948,J.Williams
ObjectId("5c0c90224881fd17b07236e2"),pass,33,0,0,0,1,0,0,00-0031589,B.Hundley,00-0031381,D.Adams,NA,NA
ObjectId("5c0c90224881fd17b07236e3"),pass,0,0,0,0,1,0,0,00-0031589,B.Hundley,00-0033948,J.Williams,NA,NA
ObjectId("5c0c90224881fd17b07236e4"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236e5"),pass,0,1,0,0,1,0,0,00-0031589,B.Hundley,00-0028002,R.Cobb,NA,NA
ObjectId("5c0c90224881fd17b07236e6"),pass,16,0,0,0,1,0,0,00-0026158,J.Flacco,00-0026901,M.Wallace,NA,NA
ObjectId("5c0c90224881fd17b07236e7"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0032426,A.Collins
ObjectId("5c0c90224881fd17b07236e8"),pass,11,0,0,0,1,0,0,00-0026158,J.Flacco,00-0026995,J.Maclin,NA,NA
ObjectId("5c0c90224881fd17b07236e9"),pass,5,0,0,0,1,0,0,00-0026158,J.Flacco,00-0026019,D.Woodhead,NA,NA
ObjectId("5c0c90224881fd17b07236ea"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0032426,A.Collins
ObjectId("5c0c90224881fd17b07236eb"),pass,0,0,0,0,1,0,0,00-0026158,J.Flacco,00-0032426,A.Collins,NA,NA
ObjectId("5c0c90224881fd17b07236ec"),run,5,0,0,1,0,0,0,NA,NA,NA,NA,00-0032426,A.Collins
ObjectId("5c0c90224881fd17b07236ed"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0026158,J.Flacco
ObjectId("5c0c90224881fd17b07236ee"),pass,3,0,0,0,1,0,0,00-0026158,J.Flacco,00-0032426,A.Collins,NA,NA
ObjectId("5c0c90224881fd17b07236ef"),pass,-8,0,0,0,1,0,0,00-0026158,J.Flacco,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236f0"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236f1"),pass,0,0,0,0,1,0,0,00-0031589,B.Hundley,00-0031381,D.Adams,NA,NA
ObjectId("5c0c90224881fd17b07236f2"),run,6,0,0,1,0,0,0,NA,NA,NA,NA,00-0033948,J.Williams
ObjectId("5c0c90224881fd17b07236f3"),pass,7,0,0,0,1,0,0,00-0031589,B.Hundley,00-0026176,J.Nelson,NA,NA
ObjectId("5c0c90224881fd17b07236f4"),pass,16,0,0,0,1,0,0,00-0031589,B.Hundley,00-0033948,J.Williams,NA,NA
ObjectId("5c0c90224881fd17b07236f5"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236f6"),pass,0,0,0,0,1,0,0,00-0031589,B.Hundley,00-0026176,J.Nelson,NA,NA
ObjectId("5c0c90224881fd17b07236f7"),pass,0,1,0,0,1,0,0,00-0031589,B.Hundley,00-0027985,L.Kendricks,NA,NA
ObjectId("5c0c90224881fd17b07236f8"),pass,4,0,0,0,1,0,0,00-0026158,J.Flacco,00-0026995,J.Maclin,NA,NA
ObjectId("5c0c90224881fd17b07236f9"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0031577,J.Allen
ObjectId("5c0c90224881fd17b07236fa"),pass,16,0,0,0,1,0,0,00-0026158,J.Flacco,00-0026901,M.Wallace,NA,NA
ObjectId("5c0c90224881fd17b07236fb"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b07236fc"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0032426,A.Collins
ObjectId("5c0c90224881fd17b07236fd"),pass,0,0,0,0,1,0,0,00-0026158,J.Flacco,00-0031598,N.Boyle,NA,NA
ObjectId("5c0c90224881fd17b07236fe"),pass,7,0,0,0,1,0,0,00-0026158,J.Flacco,00-0026019,D.Woodhead,NA,NA
ObjectId("5c0c90224881fd17b07236ff"),pass,4,0,0,0,1,0,0,00-0026158,J.Flacco,00-0026019,D.Woodhead,NA,NA
ObjectId("5c0c90224881fd17b0723700"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0032426,A.Collins
ObjectId("5c0c90224881fd17b0723701"),run,-3,0,0,1,0,0,0,NA,NA,NA,NA,00-0032426,A.Collins
ObjectId("5c0c90224881fd17b0723702"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723703"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c90224881fd17b0723704"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
